user_id,spend_month,age,gender,region,total_spend,CAT1_교통,CAT1_쇼핑,CAT1_식품,CAT1_교육/문화,CAT1_생활/주거,CAT1_레저/여행,CAT1_자기계발,CAT1_기타 지출,CAT2_대중교통,CAT2_자가용/연료,CAT2_택시/대리,CAT2_항공/기차,CAT2_의류,CAT2_잡화/뷰티,CAT2_명품/쥬얼리,CAT2_전자제품,CAT2_외식/배달,CAT2_가정식/식재료,CAT2_주점/유흥,CAT2_커피/음료,CAT2_사교육/학원,CAT2_도서/음반,CAT2_문화생활/취미,CAT2_온라인강의,CAT2_공과금/통신,CAT2_병원/약국,CAT2_인테리어/가구,CAT2_보험/금융,CAT2_국내여행/숙박,CAT2_해외여행/항공,CAT2_레포츠/취미,CAT2_기타 여가,CAT2_자격증/어학,CAT2_운동/피트니스,CAT2_온라인 구독,CAT2_도구/재료 구매,CAT2_현금서비스,CAT2_경조사/기부,CAT2_해외 직구,CAT2_금융 수수료,cluster
UID_0976,0,20,F,인천,190,30,5,35,51,13,8,26,18,15,1,10,2,1,1,1,1,5,7,10,12,15,8,13,13,5,2,3,2,3,1,2,1,6,5,6,7,6,2,5,3,1
UID_0976,0,20,F,인천,54,6,6,6,12,6,3,7,5,1,1,1,2,3,0,1,0,1,0,4,0,1,1,8,1,2,1,1,1,1,0,0,0,2,1,1,1,2,1,1,0,0
UID_0976,0,20,F,인천,63,7,9,9,6,3,7,7,10,4,1,0,1,3,4,0,0,1,2,2,2,0,0,2,2,0,1,1,0,1,3,1,0,1,1,1,2,3,3,2,2,0
UID_0976,0,20,F,인천,172,7,29,2,5,60,42,21,2,2,1,1,1,8,8,6,6,0,0,1,0,0,0,1,2,21,12,11,15,4,17,10,9,1,2,9,7,0,0,1,0,1
UID_0976,0,20,F,인천,190,40,22,12,27,29,17,16,23,7,8,14,9,8,5,2,5,2,2,4,2,6,1,9,9,4,8,12,4,2,6,3,5,2,3,5,4,3,3,8,7,1
UID_0976,0,20,F,인천,113,14,24,11,10,7,12,18,13,3,5,1,3,5,5,6,5,2,2,2,3,1,2,1,4,3,1,1,1,2,3,2,4,4,5,3,5,3,3,3,2,0
UID_0976,0,20,F,인천,109,17,10,16,12,12,11,11,15,7,4,4,1,2,4,0,2,6,3,4,2,1,1,4,4,1,2,3,4,1,3,3,2,3,2,3,2,6,2,2,5,0
UID_0976,0,20,F,인천,158,17,17,21,10,14,36,16,23,2,5,5,4,9,3,2,1,3,3,10,3,3,1,3,2,7,1,1,4,7,7,10,10,3,3,6,3,5,7,6,3,1
UID_0976,0,20,F,인천,192,13,30,29,29,20,22,27,19,2,4,5,1,13,4,3,8,7,10,7,2,7,3,4,14,4,3,10,1,5,4,6,6,5,9,6,5,3,4,5,6,1
UID_0976,0,20,F,인천,195,33,19,13,12,18,23,34,38,13,3,8,7,4,3,3,9,1,4,2,4,1,2,5,2,5,2,5,5,7,4,5,6,11,8,5,8,9,15,10,3,1
UID_0976,0,20,F,인천,123,15,18,8,14,15,18,11,20,9,1,3,1,3,6,6,1,1,2,1,2,1,2,3,5,6,2,4,2,4,3,5,4,1,2,4,2,2,5,7,5,1
UID_0976,0,20,F,인천,159,26,11,12,17,12,19,24,32,6,10,1,8,4,2,3,1,4,2,1,3,3,3,8,2,5,3,1,2,5,5,6,3,6,10,4,3,12,11,2,6,1
UID_0976,0,20,F,인천,182,17,22,80,7,7,17,4,26,5,3,3,5,7,1,4,9,16,13,34,14,1,1,0,3,2,0,0,2,2,4,3,6,1,1,1,0,7,5,9,4,1
UID_0976,0,20,F,인천,76,10,11,4,6,10,10,12,7,4,2,2,1,4,2,3,1,0,0,2,0,1,1,2,0,3,2,3,2,2,1,3,2,3,0,4,4,1,2,1,2,0
UID_0976,0,20,F,인천,41,4,3,6,5,2,7,5,6,2,1,0,0,0,1,0,0,0,0,2,2,1,1,0,2,0,0,1,0,1,2,1,1,0,2,1,0,0,1,2,1,0
UID_0976,0,20,F,인천,105,13,9,15,9,16,12,18,10,5,3,3,1,3,1,2,1,2,4,7,2,2,1,2,2,6,1,2,5,3,2,6,0,2,4,3,7,3,3,3,0,0
UID_0976,0,20,F,인천,155,12,20,10,26,27,29,18,8,5,3,1,2,11,5,1,3,2,2,2,3,6,2,9,8,11,3,2,10,6,9,6,7,2,3,9,2,3,1,2,1,1
UID_0976,0,20,F,인천,194,25,22,23,25,18,10,22,45,11,4,4,5,6,5,7,3,6,4,7,3,6,3,6,8,3,8,2,4,1,3,2,2,5,9,2,4,8,10,18,7,1
UID_0976,0,20,F,인천,14,2,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0976,0,20,F,인천,141,11,16,14,11,28,24,22,10,4,2,2,1,4,4,4,2,1,3,8,1,2,1,1,6,9,4,6,7,2,10,7,3,9,4,3,5,3,2,2,2,1
UID_0976,0,20,F,인천,148,18,16,25,11,13,24,14,23,8,6,2,1,2,7,4,1,4,6,10,3,1,1,4,3,1,2,8,0,5,4,11,3,1,2,7,2,1,8,6,6,1
UID_0976,0,20,F,인천,99,10,7,2,7,19,0,35,15,5,1,3,0,2,1,2,1,0,0,0,1,1,0,2,2,5,5,5,3,0,0,0,0,8,9,3,13,7,2,2,3,0
UID_0977,0,31,M,전북,70,5,10,7,7,11,11,6,10,0,1,2,0,3,4,2,0,1,2,2,0,1,2,1,2,3,3,1,2,5,1,2,2,1,1,1,2,1,2,1,4,0
UID_0977,0,31,M,전북,25,3,1,3,2,3,3,2,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0
UID_0977,0,31,M,전북,170,27,14,18,15,23,19,24,26,2,12,5,8,2,2,1,7,2,8,3,5,1,3,4,5,5,7,5,5,8,4,2,3,3,7,10,3,6,7,6,5,1
UID_0977,0,31,M,전북,128,16,12,24,22,13,14,12,12,5,4,2,3,2,5,1,2,7,3,7,6,2,3,8,7,2,1,7,2,4,4,1,4,1,4,4,2,3,3,5,0,1
UID_0977,0,31,M,전북,20,2,2,1,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UID_0977,0,31,M,전북,199,35,14,27,30,21,13,20,35,1,5,14,13,4,1,1,6,6,5,6,9,9,4,5,11,1,4,12,2,2,1,5,3,1,9,5,4,6,17,6,5,1
UID_0977,0,31,M,전북,200,39,41,21,9,24,17,19,26,9,7,10,11,9,11,15,5,3,8,5,4,1,4,1,2,8,5,6,2,4,5,2,5,4,7,2,4,3,12,4,6,1
UID_0977,0,31,M,전북,65,9,13,7,4,10,7,5,6,2,3,1,2,3,3,3,3,0,0,3,2,0,0,1,1,3,1,0,4,1,2,1,1,0,1,1,1,1,1,2,1,0
UID_0977,0,31,M,전북,133,19,21,19,20,15,15,16,4,0,9,0,8,4,2,6,7,3,5,7,3,4,8,5,2,2,3,5,3,1,4,4,5,12,1,2,0,0,1,2,0,1
UID_0977,0,31,M,전북,187,21,26,21,19,17,16,21,43,8,7,2,3,5,11,5,4,5,8,5,3,6,2,5,4,4,3,2,6,5,6,1,1,4,4,6,5,16,6,16,3,1
UID_0977,0,31,M,전북,50,3,11,8,3,3,7,5,7,0,0,1,1,0,6,0,2,0,3,2,2,0,0,0,1,1,0,0,1,0,1,2,2,1,1,1,0,1,2,1,2,0
UID_0977,0,31,M,전북,170,24,18,21,21,34,10,13,25,5,7,5,5,5,6,1,4,4,2,9,5,7,5,7,1,8,9,12,2,2,1,4,2,4,4,1,3,1,7,5,10,1
UID_0977,0,31,M,전북,277,40,24,24,32,44,30,49,30,9,4,15,11,4,8,6,5,5,8,4,4,12,10,8,1,15,8,3,16,6,5,16,2,13,16,9,10,5,7,7,9,2
UID_0978,0,20,M,부산,38,6,3,9,2,5,3,4,2,2,0,1,1,1,0,0,0,1,0,4,2,0,0,0,1,1,0,1,2,0,1,0,0,0,1,1,1,0,0,1,0,0
UID_0978,0,20,M,부산,79,12,10,8,9,13,4,7,12,6,2,2,0,1,2,2,2,1,1,5,0,2,1,3,2,5,1,2,3,0,1,1,1,2,2,1,1,1,3,1,5,0
UID_0978,0,20,M,부산,100,18,15,9,8,7,11,20,8,7,2,4,4,2,3,6,3,1,3,2,2,1,2,2,0,2,1,2,1,4,3,1,1,5,3,6,5,2,4,1,0,0
UID_0978,0,20,M,부산,165,11,27,13,17,30,20,18,26,4,4,1,1,11,4,3,7,1,2,5,5,1,3,7,4,7,9,8,3,5,1,9,3,5,4,4,3,9,4,5,6,1
UID_0978,0,20,M,부산,104,14,9,14,15,8,7,12,22,9,2,1,2,3,1,1,3,2,4,4,3,0,7,2,5,3,1,2,1,0,2,1,1,1,1,4,4,6,7,1,6,0
UID_0978,0,20,M,부산,167,17,16,34,14,14,31,11,27,4,1,5,5,5,3,2,5,12,2,11,7,2,2,5,3,1,3,8,1,6,9,5,9,3,2,3,1,6,2,5,12,1
UID_0978,0,20,M,부산,71,21,6,4,17,5,9,1,4,5,7,2,6,1,0,2,1,1,0,2,0,4,0,10,2,0,2,1,1,4,1,0,1,0,0,0,0,1,1,0,0,0
UID_0978,0,20,M,부산,81,9,9,10,8,6,15,7,14,4,2,0,1,3,1,2,1,1,0,6,2,2,0,2,2,1,1,2,1,5,1,1,7,2,1,1,1,4,4,3,2,0
UID_0978,0,20,M,부산,178,15,13,15,22,24,25,23,36,4,3,4,3,5,3,2,2,2,2,7,3,8,4,5,3,2,6,11,4,8,9,2,6,10,2,6,5,14,7,3,11,1
UID_0978,0,20,M,부산,124,18,9,15,11,22,19,7,19,2,8,1,4,3,2,0,3,3,4,5,2,1,4,2,3,4,6,2,9,3,5,6,4,1,3,1,1,5,5,3,6,1
UID_0978,0,20,M,부산,120,16,15,12,13,9,19,14,17,7,3,1,5,2,4,1,7,1,2,5,3,0,2,3,6,2,1,1,3,3,3,5,7,4,5,1,3,2,4,8,2,1
UID_0978,0,20,M,부산,26,4,2,4,2,5,3,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UID_0978,0,20,M,부산,95,10,9,11,16,11,9,13,12,3,3,1,2,4,2,1,1,1,1,5,3,2,2,4,7,2,5,0,2,2,2,3,1,2,1,4,5,4,3,2,1,0
UID_0978,0,20,M,부산,164,36,33,25,12,14,12,15,14,10,9,10,5,12,3,11,6,4,11,5,3,1,0,7,2,5,5,2,2,5,2,1,3,7,1,2,4,2,1,6,3,1
UID_0978,0,20,M,부산,120,28,11,6,7,13,12,23,16,8,4,11,3,5,2,3,0,1,1,2,1,2,1,2,1,2,4,1,4,3,2,3,2,2,3,6,11,3,2,4,4,1
UID_0978,0,20,M,부산,104,12,20,14,10,9,6,10,18,6,2,1,2,6,5,4,4,0,0,11,1,0,2,1,5,1,3,2,2,0,3,2,0,5,1,1,2,5,6,1,5,0
UID_0978,0,20,M,부산,162,17,19,24,21,22,28,17,8,3,6,6,1,7,3,4,4,3,4,9,7,6,1,6,7,7,1,6,7,7,8,10,2,1,5,3,6,0,3,1,2,1
UID_0978,0,20,M,부산,78,7,9,9,6,9,6,14,13,3,1,1,0,1,3,2,2,2,1,2,3,0,1,0,3,5,1,0,2,3,1,1,1,0,6,4,2,0,5,4,2,0
UID_0978,0,20,M,부산,22,2,1,2,2,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
UID_0978,0,20,M,부산,65,10,6,12,6,7,10,7,3,4,1,3,1,3,0,1,0,3,2,3,2,1,0,1,2,3,2,0,1,2,4,2,1,0,2,0,3,0,1,0,0,0
UID_0978,0,20,M,부산,176,16,18,29,34,22,9,30,15,8,2,2,2,7,1,3,5,12,6,9,1,2,4,19,8,9,4,5,3,3,1,1,2,2,15,7,4,5,2,2,5,1
UID_0979,0,20,F,서울,164,13,19,21,23,15,26,28,16,7,1,2,2,5,5,3,4,6,2,6,6,5,1,9,6,2,3,5,3,2,10,5,7,5,2,10,10,5,4,1,4,1
UID_0979,0,20,F,서울,47,5,3,4,6,6,4,6,9,1,1,2,0,1,0,1,0,0,0,2,0,0,1,2,2,2,1,1,0,1,0,1,0,1,0,2,1,2,2,1,2,0
UID_0979,0,20,F,서울,33,3,5,2,3,3,7,3,3,1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,1,1,0,0,3,1,1,0,1,0,0,0,2,0,0,0,0
UID_0979,0,20,F,서울,91,12,7,11,11,14,14,7,11,5,1,1,2,2,1,2,1,2,1,3,3,1,2,3,3,0,4,4,4,5,4,1,3,1,3,1,1,3,2,4,0,0
UID_0979,0,20,F,서울,178,33,12,29,18,18,24,21,20,7,4,10,11,6,1,2,2,10,1,12,5,1,1,8,6,1,5,3,7,2,10,4,6,3,4,2,10,4,4,7,4,1
UID_0979,0,20,F,서울,142,16,23,12,14,24,16,17,17,6,5,2,2,5,2,8,6,2,2,4,2,2,3,5,3,2,0,3,17,1,8,2,4,3,4,4,4,5,3,5,2,1
UID_0979,0,20,F,서울,129,11,19,12,33,11,12,12,15,5,1,3,0,8,6,1,3,1,2,1,5,2,3,14,13,4,2,4,0,5,0,2,3,2,3,4,2,2,4,4,3,1
UID_0980,0,57,F,서울,196,10,23,26,43,25,25,25,14,2,3,1,3,3,6,3,10,5,5,7,8,14,11,11,6,2,3,10,8,7,7,7,3,2,4,10,7,2,10,0,1,1
UID_0980,0,57,F,서울,300,26,66,21,46,43,27,23,44,7,3,9,5,26,10,9,20,4,9,2,4,12,9,13,10,21,10,4,6,2,12,5,6,7,3,8,3,5,15,14,10,2
UID_0981,0,20,M,충남,147,12,25,28,10,14,14,17,24,1,4,3,2,12,3,5,3,15,1,3,7,1,1,3,3,4,4,2,3,1,7,3,1,6,5,2,3,2,3,4,12,1
UID_0981,0,20,M,충남,89,12,17,7,11,7,10,16,5,5,3,2,1,9,3,2,2,3,1,1,1,2,2,2,3,1,2,0,2,2,0,2,5,2,5,4,3,0,1,1,1,0
UID_0981,0,20,M,충남,23,2,1,1,4,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
UID_0981,0,20,M,충남,61,7,8,4,8,5,9,11,5,3,1,1,1,0,1,0,5,0,0,2,0,0,1,2,4,1,0,1,1,1,2,2,2,3,1,3,3,0,0,2,1,0
UID_0981,0,20,M,충남,32,7,4,2,6,2,1,3,3,1,2,1,2,2,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
UID_0981,0,20,M,충남,144,21,33,14,10,13,10,16,24,6,0,13,0,13,9,5,4,1,3,8,1,0,2,2,5,4,2,3,1,1,2,1,4,1,2,6,6,5,2,4,12,1
UID_0981,0,20,M,충남,133,16,10,23,10,28,16,16,10,7,3,3,2,4,0,2,2,2,1,9,8,1,1,3,3,3,11,3,10,5,7,1,2,4,3,5,3,1,1,5,1,1
UID_0981,0,20,M,충남,17,2,2,2,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
UID_0981,0,20,M,충남,104,9,10,13,17,13,11,12,14,2,2,1,2,5,1,1,2,2,0,4,6,1,5,3,6,4,3,2,3,0,3,1,5,3,2,2,3,4,6,2,1,0
UID_0981,0,20,M,충남,92,14,12,8,12,4,16,11,11,2,6,1,3,3,3,3,2,2,0,1,3,2,1,2,5,2,0,0,0,5,2,5,3,1,1,4,4,0,3,6,0,0
UID_0981,0,20,M,충남,61,5,5,9,10,7,9,7,4,3,1,0,0,3,0,0,1,0,1,4,2,2,3,2,1,1,2,1,1,3,1,3,2,1,2,1,1,1,0,1,0,0
UID_0981,0,20,M,충남,182,10,27,21,21,22,15,33,29,4,2,3,0,8,3,4,11,3,2,12,2,1,8,7,4,1,7,3,9,2,4,4,4,4,6,10,11,5,4,16,3,1
UID_0981,0,20,M,충남,112,13,12,9,11,13,16,10,24,3,2,2,4,0,5,4,2,2,2,3,1,0,3,3,5,4,2,3,3,2,4,6,2,1,5,1,2,1,10,11,0,0
UID_0982,0,59,F,세종,418,52,53,43,41,39,45,76,65,8,16,21,6,10,18,21,2,14,16,5,6,7,7,21,4,7,10,14,7,8,6,18,11,28,16,8,22,13,19,6,25,2
UID_0982,0,59,F,세종,490,49,53,66,96,80,32,46,63,8,12,21,7,18,11,17,5,23,8,22,12,30,33,18,14,15,17,33,14,2,15,3,11,10,9,11,13,10,10,11,31,2
UID_0982,0,59,F,세종,89,3,7,18,14,10,9,13,11,0,1,1,1,3,2,0,1,6,6,2,2,3,5,2,3,3,0,3,2,1,2,2,2,5,2,1,3,4,2,2,2,0
UID_0982,0,59,F,세종,339,54,57,36,30,49,30,28,52,6,15,20,12,14,15,15,12,13,7,4,11,13,2,6,8,13,13,13,8,2,8,8,11,9,7,7,3,14,5,5,25,2
UID_0982,0,59,F,세종,126,13,16,14,25,14,9,18,14,1,2,5,4,4,2,7,1,2,4,3,3,3,3,17,0,4,3,5,1,2,3,0,2,4,6,2,5,3,1,5,4,1
UID_0982,0,59,F,세종,189,13,21,17,19,21,34,30,30,1,5,3,2,6,3,3,7,5,3,3,4,6,5,2,4,5,8,6,1,15,5,8,5,3,9,7,9,6,6,10,7,1
UID_0982,0,59,F,세종,269,35,61,63,12,28,21,25,19,17,11,5,2,18,12,23,7,13,8,30,11,4,2,1,4,6,16,3,2,4,4,3,8,3,5,7,8,2,5,1,10,2
UID_0982,0,59,F,세종,130,8,22,17,20,8,29,11,11,1,2,1,2,6,3,6,6,4,5,0,6,7,4,2,5,4,2,0,0,5,7,6,9,2,2,0,6,3,2,3,1,1
UID_0982,0,59,F,세종,336,7,11,171,0,37,64,19,23,1,2,1,1,3,2,3,2,52,69,27,21,0,0,0,0,10,13,9,3,4,6,36,17,1,2,7,7,7,8,4,2,2
UID_0982,0,59,F,세종,214,36,20,25,38,24,28,23,17,5,18,5,7,5,6,2,6,1,6,3,13,12,8,10,6,4,4,4,11,3,6,5,12,0,3,14,4,6,5,3,1,1
UID_0982,0,59,F,세종,244,18,36,40,34,39,24,20,29,2,4,4,7,12,6,10,7,11,11,12,4,6,13,4,9,3,10,12,13,13,2,7,0,3,11,4,0,6,2,12,8,1
UID_0982,0,59,F,세종,259,36,34,38,28,33,14,35,36,8,6,11,9,11,4,9,8,5,12,8,11,3,14,6,3,4,10,14,4,4,4,2,1,4,1,19,10,1,7,11,16,2
UID_0982,0,59,F,세종,109,33,14,5,9,9,13,10,14,15,5,8,4,3,2,4,4,1,0,1,1,3,1,1,1,2,1,1,3,4,5,1,1,3,0,1,3,0,2,2,7,0
UID_0982,0,59,F,세종,149,22,16,11,20,13,30,11,22,17,1,0,2,2,3,6,3,2,5,2,0,6,3,3,7,2,0,4,6,8,12,3,5,1,3,3,2,4,8,2,6,1
UID_0982,0,59,F,세종,114,13,17,10,11,15,20,10,14,3,2,2,4,3,4,8,1,3,1,1,4,3,3,1,3,2,5,5,2,3,1,2,12,1,2,4,2,2,3,4,4,0
UID_0982,0,59,F,세종,133,10,11,19,16,16,15,26,16,1,3,3,2,2,4,3,1,4,4,4,6,4,3,3,5,5,0,3,6,1,6,3,4,12,5,3,3,4,3,5,2,1
UID_0982,0,59,F,세종,395,35,94,36,80,39,27,25,54,8,4,6,15,21,27,12,33,7,14,8,5,11,23,30,15,10,6,12,9,9,4,4,9,9,5,0,9,13,13,16,10,2
UID_0982,0,59,F,세종,220,26,59,35,13,15,23,25,20,7,1,7,8,14,14,13,17,7,3,15,8,4,3,2,3,7,0,6,1,1,6,5,10,5,8,6,5,5,7,6,0,1
UID_0983,0,20,F,전북,14,0,2,2,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UID_0983,0,20,F,전북,114,15,11,12,13,13,19,19,9,6,3,3,1,4,2,1,3,3,2,3,2,3,3,2,3,1,5,3,1,5,3,6,4,2,3,9,3,3,0,1,3,0
UID_0983,0,20,F,전북,187,26,14,19,18,29,16,21,40,5,2,4,14,10,1,1,1,3,4,4,7,5,0,3,9,8,7,2,10,3,2,8,1,10,2,5,3,0,22,11,5,1
UID_0983,0,20,F,전북,51,5,8,10,5,4,7,3,5,2,1,0,0,0,0,4,3,2,2,3,1,0,0,1,2,0,2,0,0,0,1,2,1,1,0,0,0,2,1,0,1,0
UID_0983,0,20,F,전북,105,12,19,17,12,12,11,11,7,3,3,3,3,5,3,3,6,6,3,3,2,3,1,5,2,5,2,2,1,1,3,4,1,5,1,4,0,5,2,0,0,0
UID_0984,0,34,M,경남,153,19,31,12,24,16,20,17,12,5,1,4,7,8,9,6,6,3,2,2,3,7,3,10,4,2,2,5,5,3,2,9,4,2,1,6,6,1,7,1,1,1
UID_0984,0,34,M,경남,80,3,8,12,15,12,9,14,4,1,0,1,0,2,2,1,1,1,4,2,4,1,6,4,2,3,3,1,2,3,1,3,1,2,2,6,3,1,0,1,0,0
UID_0984,0,34,M,경남,173,19,7,22,3,34,7,61,16,7,2,6,2,1,2,1,1,5,9,4,2,0,1,0,0,8,12,9,3,1,1,2,2,3,26,1,30,3,7,1,4,1
UID_0984,0,34,M,경남,34,5,2,3,5,4,2,1,7,0,0,0,3,0,0,0,0,0,0,1,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0
UID_0984,0,34,M,경남,245,20,33,18,22,25,34,31,59,4,5,6,3,10,10,5,8,3,5,2,6,7,5,5,3,1,2,3,17,5,6,5,16,5,11,6,7,16,11,25,6,1
UID_0984,0,34,M,경남,40,7,5,3,6,4,4,3,4,0,1,2,2,0,0,2,1,0,1,0,0,0,2,0,2,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,0,0
UID_0984,0,34,M,경남,260,38,30,28,39,39,18,30,34,0,4,19,13,5,12,4,9,4,4,11,8,16,6,6,10,4,12,15,7,4,6,4,2,5,7,5,11,5,11,8,9,2
UID_0984,0,34,M,경남,116,18,9,19,9,12,15,11,19,7,3,3,3,5,0,1,2,6,5,2,5,3,2,2,1,2,5,2,2,3,3,5,2,2,2,6,0,2,2,6,7,0
UID_0984,0,34,M,경남,186,8,33,18,22,33,12,17,38,2,0,2,2,15,7,6,5,5,6,1,4,8,6,2,4,3,15,5,8,4,1,4,2,2,7,6,1,2,17,7,10,1
UID_0984,0,34,M,경남,235,25,25,43,24,34,13,39,28,8,6,4,6,6,7,6,4,11,14,12,5,5,7,5,6,3,9,9,12,2,3,4,3,18,11,5,3,6,9,7,4,1
UID_0984,0,34,M,경남,31,5,1,4,9,0,0,3,6,2,0,1,1,0,0,0,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
UID_0984,0,34,M,경남,245,14,27,21,43,36,44,28,27,4,1,5,2,7,8,6,5,2,5,2,10,8,12,6,16,17,4,5,9,7,15,8,13,4,2,8,12,4,4,12,5,1
UID_0984,0,34,M,경남,226,35,20,23,33,23,24,38,26,5,7,5,17,6,2,5,5,2,9,2,9,12,11,2,6,7,6,2,7,7,3,8,5,14,12,4,6,8,4,1,12,1
UID_0984,0,34,M,경남,71,5,9,9,10,12,9,8,5,1,1,1,0,2,3,2,1,2,1,3,1,2,2,2,2,4,1,3,2,0,1,2,4,2,2,0,2,0,0,1,2,0
UID_0984,0,34,M,경남,303,6,27,7,26,90,13,103,27,1,1,1,0,5,10,5,6,2,2,0,2,9,7,4,5,19,24,14,32,3,2,4,3,13,19,31,38,2,2,6,16,2
UID_0984,0,34,M,경남,218,36,33,44,22,14,37,16,11,4,10,7,14,10,7,5,10,5,8,12,17,4,9,4,4,4,4,2,3,12,7,6,10,7,0,5,2,3,5,1,0,1
UID_0984,0,34,M,경남,289,24,29,52,52,33,25,55,17,2,11,5,5,9,9,5,5,17,11,10,12,16,11,9,14,4,16,5,6,1,11,5,6,5,22,12,15,7,0,4,5,2
UID_0984,0,34,M,경남,118,24,10,15,8,9,23,17,8,9,4,7,2,0,2,2,4,6,3,2,2,1,1,3,1,1,1,4,3,2,8,5,6,5,5,1,5,3,1,1,1,0
UID_0984,0,34,M,경남,206,13,39,28,32,22,14,25,30,4,4,2,2,10,8,6,13,2,8,9,8,5,5,12,8,4,3,8,5,1,6,2,3,5,6,5,8,6,8,3,12,1
UID_0984,0,34,M,경남,46,4,3,7,7,5,5,7,5,0,0,0,2,1,0,0,0,1,2,2,2,1,0,3,1,1,1,1,0,1,0,1,1,0,1,1,3,0,1,0,1,0
UID_0984,0,34,M,경남,179,18,27,20,23,23,17,20,27,3,4,1,9,8,5,8,4,7,5,5,2,4,1,4,13,1,5,14,3,8,3,2,2,4,5,4,5,6,3,11,4,1
UID_0984,0,34,M,경남,61,7,9,7,5,10,8,3,7,2,2,2,0,2,4,2,0,3,1,0,1,1,0,1,1,1,2,3,2,3,2,1,1,1,0,0,1,2,1,2,1,0
UID_0984,0,34,M,경남,225,41,11,31,21,22,33,28,34,7,15,2,15,4,2,1,2,7,5,10,7,7,2,11,0,9,7,4,2,17,7,7,1,8,5,4,9,10,7,7,9,1
UID_0984,0,34,M,경남,91,8,9,14,15,11,7,16,7,0,1,3,3,0,2,2,4,3,1,7,1,2,3,1,7,3,3,2,2,2,2,1,1,1,5,5,3,1,2,2,0,0
UID_0985,0,37,F,경남,248,31,28,27,37,16,45,26,34,8,9,8,5,7,8,7,4,6,6,7,7,16,8,7,4,1,4,4,4,3,12,14,15,8,3,7,6,6,8,8,12,2
UID_0985,0,37,F,경남,87,9,8,10,21,5,13,8,9,5,2,1,0,4,0,1,1,3,3,1,1,10,3,1,4,1,1,1,1,4,2,4,2,3,1,2,1,0,1,3,3,0
UID_0985,0,37,F,경남,294,19,18,38,14,47,93,58,3,6,3,4,5,6,8,2,1,15,5,10,7,3,5,4,1,9,6,28,2,28,16,27,21,17,8,30,1,0,0,0,1,2
UID_0985,0,37,F,경남,71,5,7,6,11,8,13,9,8,1,2,0,0,2,2,1,2,0,2,1,1,3,3,3,2,3,3,0,1,4,2,3,3,4,2,1,1,0,2,1,3,0
UID_0985,0,37,F,경남,173,19,6,11,5,74,1,36,16,7,1,9,1,0,0,1,2,4,1,3,2,0,1,1,2,14,14,26,18,0,0,0,0,7,11,6,10,2,4,4,4,1
UID_0985,0,37,F,경남,271,33,30,32,36,42,34,19,40,11,10,6,4,9,4,10,6,11,8,4,7,9,15,4,7,8,11,9,13,5,7,16,5,6,3,3,6,5,16,8,9,2
UID_0985,0,37,F,경남,19,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UID_0985,0,37,F,경남,28,2,4,5,2,3,4,3,1,0,0,0,0,1,1,0,1,0,1,0,3,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
UID_0985,0,37,F,경남,267,46,37,22,31,39,22,25,41,9,15,5,15,9,8,7,12,6,6,4,5,5,8,10,6,9,14,10,5,0,18,2,0,6,6,5,6,6,9,10,14,2
UID_0985,0,37,F,경남,77,8,10,12,9,5,9,7,12,2,2,1,1,2,1,5,1,3,2,1,5,2,3,1,2,1,1,0,1,2,1,3,1,2,1,3,0,5,1,3,2,0
UID_0985,0,37,F,경남,169,18,23,21,14,25,25,18,20,1,10,1,4,4,12,2,3,2,2,11,5,4,3,6,0,3,11,6,5,6,3,8,7,5,1,2,8,6,6,2,5,1
